ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000021367,111.9951085000376,2.357318363457301,0.2482774765043003,9.49469277941719,2.20861672408292e-21,2.647043626027739e-19
ENSMUSG00000004098,648.7299732035036,-0.9770296597713803,0.10292159344362886,-9.492951159044276,2.24584226100639e-21,2.6717204971676015e-19
ENSMUSG00000026475,1161.7343983948201,0.8936363148979634,0.09454848158537993,9.451619951093395,3.336267839372937e-21,3.9397398162006887e-19
ENSMUSG00000029231,3304.3217004241505,-1.2055486860649376,0.12769194745649515,-9.441070561443743,3.689898615560667e-21,4.3255307858324313e-19
ENSMUSG00000048521,236.1603915793759,2.001617198291442,0.2125620403301316,9.416625824548523,4.658166680190582e-21,5.421025861149329e-19
ENSMUSG00000053581,827.0026088044451,0.7502386198320797,0.07971388819121315,9.411642523727483,4.884434112704662e-21,5.643454089930711e-19
ENSMUSG00000024810,184.46509831564228,-1.3185621514192427,0.14036329315953547,-9.393924306980876,5.780544904221409e-21,6.63111079727113e-19
ENSMUSG00000034634,56.41584946372459,2.717795333090799,0.2910707037281539,9.337234212444443,9.888335385933089e-21,1.1262884134615987e-18
ENSMUSG00000031758,325.58377219787627,1.1457037539716213,0.12271413316467027,9.336363501294507,9.96996130834265e-21,1.127588581774528e-18
ENSMUSG00000044737,373.39506403432233,-1.6757402693504548,0.1795122305740522,-9.33496433079628,1.0102526138626342e-20,1.1345913971072661e-18
ENSMUSG00000046180,182.6725577985284,-3.698676744156909,0.39757951957660853,-9.302986099725945,1.365555694797416e-20,1.5229739207254514e-18
ENSMUSG00000022747,183.6729290135631,-1.7031785963687713,0.18313944163905274,-9.299900562793814,1.4057709375439208e-20,1.5570125004796805e-18
ENSMUSG00000036086,314.20264314973355,-1.3658995138493741,0.14691904269334982,-9.296953538557194,1.445273460907509e-20,1.58980080699826e-18
ENSMUSG00000062151,648.5306409372665,-1.1285357342729323,0.12180473226103271,-9.265122243809316,1.9485399515605983e-20,2.128813035514504e-18
ENSMUSG00000026991,1314.85352923544,0.5990686013205937,0.0646672216465245,9.263867939079617,1.9715760581636705e-20,2.1394264523046316e-18
ENSMUSG00000074895,36.04195230013134,4.552546953246022,0.49181212462715845,9.25667897410479,2.108895234116212e-20,2.2730776818729106e-18
ENSMUSG00000032348,2225.4601921140215,0.82379987873067,0.08913371183942084,9.24229297456825,2.4127043499828603e-20,2.5832021240483158e-18
ENSMUSG00000019951,2086.961723411802,0.8096235859413048,0.08781375681759268,9.2197807642265,2.9770828399751105e-20,3.166354331788098e-18
ENSMUSG00000030263,64.94172440441085,2.0879854009754677,0.2266798849109732,9.211163142223704,3.22609897631257e-20,3.408628260498676e-18
ENSMUSG00000027800,2811.350218451928,0.7687449660026107,0.08379384329379326,9.174241636193727,4.5476408283378465e-20,4.773536712621295e-18
ENSMUSG00000074283,102.44762373463688,1.765569752920105,0.1924943863939511,9.172058396065443,4.640714977854878e-20,4.839602762620087e-18
ENSMUSG00000024486,1224.4648666223848,0.7228005429988247,0.07887745566315935,9.163588466715938,5.0199619646540034e-20,5.201328332409245e-18
ENSMUSG00000070348,23967.683624307367,0.4121095825683186,0.045071730539347966,9.143416009033507,6.0510092462094e-20,6.229436441930959e-18
ENSMUSG00000018001,2356.622843828092,-0.5842592153027987,0.0639913247195784,-9.130287861098807,6.831739520696673e-20,6.988390872763603e-18
ENSMUSG00000036863,258.23517581034645,1.1474561257511593,0.12617433631298577,9.094211701695029,9.527509148800369e-20,9.68429094491987e-18
ENSMUSG00000001021,604.2158873491109,0.9191621724914258,0.10111583067393076,9.090190589992355,9.886559666834992e-20,9.986047059708804e-18
ENSMUSG00000026880,1325.5115966901242,0.7428904337423424,0.08190070946165448,9.07062269210452,1.1833876377288438e-19,1.187825341370327e-17
ENSMUSG00000031563,2549.7910483713163,0.5605792155527826,0.06182775196092367,9.066789552805986,1.2257535426766273e-19,1.2227081922600394e-17
ENSMUSG00000028385,970.5214649408521,0.840496367397025,0.09284285640604115,9.052892165673773,1.3923076890414495e-19,1.3802754003707208e-17
ENSMUSG00000027858,422.37261372962234,1.139326027270267,0.12603528803643982,9.039738354395324,1.570472631660675e-19,1.5473491082497203e-17
ENSMUSG00000064224,102.45049927859435,7.686300221854415,0.8511271751460604,9.030730596206592,1.7052943401191239e-19,1.6699406769703128e-17
ENSMUSG00000036450,1479.6437004340498,0.6711945118119451,0.07447617133709984,9.01220484030969,2.0195468245956832e-19,1.9656922426064648e-17
ENSMUSG00000024331,600.5021093736829,-1.4894439542858764,0.1659714225918616,-8.974098860070331,2.856806522604097e-19,2.7638742622302285e-17
ENSMUSG00000078566,1014.8780101007402,-1.279767181622187,0.14289091861418932,-8.956252741838723,3.358995216902665e-19,3.230267256494419e-17
ENSMUSG00000029153,862.9220891873616,0.7083815414614206,0.07913923780316695,8.951078644746222,3.5202545603195514e-19,3.3651957284959526e-17
ENSMUSG00000026672,479.4541237777733,0.8489009039009792,0.09484517007487733,8.950386226634398,3.542407188187056e-19,3.366334878241664e-17
ENSMUSG00000049858,1724.740970847706,0.6499839610847158,0.07274174814290543,8.935500969921485,4.053374468602044e-19,3.8292467038675783e-17
ENSMUSG00000022537,220.15873260169337,1.2859364721587832,0.14429541848800204,8.911831613459764,5.019632976909049e-19,4.714345357260779e-17
ENSMUSG00000028517,1658.077383257482,-0.9511775028078259,0.10692052307683063,-8.896117185325885,5.783451294097652e-19,5.400129522279552e-17
