ensembl_gene_id,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12
ENSMUSG00000016179,26.730293130439776,5.374714127544499,10.788485113356558,5.221038851708004,2.9202446416845564,2.8894717307802953,0,1.039163536381313,0,1.9075608712754817,1.7601315860959605,0.9465870072865485
ENSMUSG00000016181,309.3076776522317,360.1058465454815,332.7832715735369,320.57178549487145,320.2534957047397,339.031349744888,242.65694395568943,229.65514154027014,217.21456826289818,297.57949591897517,316.8236854972729,311.42712539727444
ENSMUSG00000016194,21.9570265000041,22.842535042064124,24.8965041077459,19.839947636490415,23.36195713347645,24.078931089835795,8.055002288985541,11.430798900194441,3.1329024268687236,18.121828277117075,19.361447447055564,17.03856613115787
ENSMUSG00000016200,93.55602595653922,107.49428255088999,80.49869661504509,69.96192061288725,82.74026484772911,80.90520846184828,7.048127002862349,9.352471827431815,14.620211325387377,38.151217425509635,67.76506606469448,40.703241313321584
ENSMUSG00000016262,944.1521395001764,896.2335807680453,876.3569445926557,623.3920388939357,586.9691729785959,564.410144745751,813.5552311875397,856.2707539782018,883.4784843769801,640.9404527485618,651.2486868555054,516.8365059784555
ENSMUSG00000016481,613.8420886740278,659.7461591560873,615.7735349315819,567.0048192954893,605.4640557092647,626.0522083357307,749.1152128756554,714.9445130303433,789.4914115709183,598.0203331448636,591.4042129282427,567.0056173646426
ENSMUSG00000016493,15.274453217394159,13.436785318861249,11.618368583614755,14.61890878478241,8.76073392505367,12.521044166714614,14.096254005724697,14.54828950933838,16.70881294329986,12.399145663290632,13.200986895719703,6.62610905100584
ENSMUSG00000016494,1367.063562956777,1307.3992115251995,1468.06385888675,2296.21288698118,2172.66201341331,2196.961672636618,1294.8416179544258,1321.81601827703,1575.849920714968,2367.283041252873,2370.8972464712588,2206.4943139849447
ENSMUSG00000016526,274.9401579130948,338.60699003530345,304.5672335847582,329.96965542794584,330.96105939091643,321.69451936020624,64.44001831188433,82.09391937412371,64.74665015528696,226.0459632461446,256.09914577696225,279.2431671495318
ENSMUSG00000016528,1615.2734277394322,1275.1509267599324,1397.5237639148033,1940.1380372946942,1809.5782629638636,1831.9250773147073,2146.658110014647,2060.6612926441435,2072.9371057781386,2272.8587781247365,2275.850140822077,2349.4289520852135
ENSMUSG00000016918,4481.142712653012,4471.762154117024,3995.059025822959,5010.108882099001,4497.176748194217,4037.5551651436663,5927.474809407236,5674.872072178349,6221.944219761285,5441.317385313311,5144.864626158493,4736.721384461889
ENSMUSG00000018189,634.8444618479447,995.6657921276185,832.3731206689713,665.1603497075997,714.4865223321548,728.1468761566344,357.4407265737334,400.0779615068055,544.0807214662017,586.5749679172106,628.3669762362579,691.0085153191804
ENSMUSG00000018196,349.4031173478914,384.2920601194317,360.9993095623156,396.7989527298083,351.4027718827083,393.9313126297136,454.1007540415599,397.99963443404283,410.4102179198028,398.6802220965757,330.0246723929926,382.4211509437656
ENSMUSG00000018199,1232.4574439784913,1640.6314874329585,1229.0574194523895,1316.7459984007587,1250.8381215215518,1220.3202276328782,1092.459685443664,1075.5342601546588,1241.6736618489708,989.0703117563372,1132.6446756527505,943.7472462646889
ENSMUSG00000018417,1224.8202173697941,1314.1176041846302,1070.5496766330739,1069.2687568297993,1013.3248906645412,953.5256711574975,1344.1785069744622,1447.5548061791687,1684.4572048464172,1314.3094403088069,1333.29967646769,1241.9221535599518
ENSMUSG00000019230,353.2217306522399,303.6713482062642,321.99478646018036,445.87671793586355,363.08375044944654,362.14712359113037,544.7195297926472,542.4433659910453,568.0996400721953,335.7307133444848,331.78480397908857,307.6407773681283
ENSMUSG00000019699,916.4671930436494,1143.4704306350923,921.1706519865984,1287.5081808311938,1302.4291101913122,1231.8781145559992,825.637734621018,800.155923013611,1007.7502806427727,1036.7593335382244,1036.7175042105207,920.0825710825252
ENSMUSG00000020423,4341.763327044289,4244.680482228268,4433.237498119287,7504.721245445085,7518.656537457172,7353.705554835852,4591.351304721758,4603.494466169216,4887.327785915209,5288.712515611273,5135.183902434965,5258.290825476777
ENSMUSG00000022591,0.9546533260871349,2.6873570637722497,0,3.1326233110248025,0,0.9631572435934318,1.0068752861231927,2.078327072762626,2.0886016179124827,2.8613413069132227,1.7601315860959605,0.9465870072865485
