ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000026639,1133.9877305048471,4.2696314087437806,0.15061269160991095,28.34841714270792,8.754616496930894e-177,4.369804291468078e-174
ENSMUSG00000022665,14687.464341710329,-1.671001176551674,0.059142053961622934,-28.254026781619398,1.270106132815605e-175,6.1635428167468384e-173
ENSMUSG00000022123,745.7025756720926,4.615578469540252,0.1636028670294761,28.21208792574931,4.156379312523659e-175,1.962485042967252e-172
ENSMUSG00000030513,1958.9917727950558,2.49432261975773,0.08842923506656189,28.20699079755942,4.799982215701358e-175,2.2067286660079667e-172
ENSMUSG00000018920,574.6777439161475,4.000780873655358,0.1426577370170106,28.04461193141107,4.647068446004764e-173,2.081648352607775e-170
ENSMUSG00000005968,1222.3602828675494,2.831255922044441,0.10162781990208293,27.859063834807426,8.365348405861013e-171,3.6535659162597976e-168
ENSMUSG00000018849,1474.9097749822013,3.6269769860101997,0.13194493710759006,27.488565044770937,2.405218635725279e-166,1.024857794295625e-163
ENSMUSG00000031297,1034.5201580978803,3.928902240753763,0.14301418230452737,27.47211624360269,3.7820131939043373e-166,1.5731373927978278e-163
ENSMUSG00000022055,1143.8137698890862,5.544521605975989,0.20233394999669344,27.4028239258246,2.538049978360109e-165,1.031156584231421e-162
ENSMUSG00000074227,1027.1903938470189,3.871328218263977,0.14189596221855227,27.282863851342334,6.774978290924956e-164,2.689974335055886e-161
ENSMUSG00000038732,1070.525287770304,2.994699201085723,0.11021800978148098,27.17068841129535,1.4424608454677793e-162,5.599953548960468e-160
ENSMUSG00000020911,1916.1093750347234,3.623011067395399,0.13357368791453905,27.12368823501688,5.175830735525264e-162,1.9656904989049207e-159
ENSMUSG00000012350,1297.9996444305596,7.737683305549721,0.2892158978984222,26.75400405639988,1.1091848083401739e-157,4.1228635322772e-155
ENSMUSG00000022865,1580.6396733280483,3.5239657124666874,0.13283099686063882,26.529694090633807,4.405630385958092e-155,1.603465892555997e-152
ENSMUSG00000043439,871.1102571043463,5.193643615760791,0.19768531222136046,26.272278690817185,3.9783655167826335e-152,1.418409093432502e-149
ENSMUSG00000048373,846.2400495904149,7.232851534130519,0.2778216908439171,26.034149861228812,2.0340499684058016e-149,7.10697058960987e-147
ENSMUSG00000029019,698.8442494100253,5.410780344088694,0.20863845455255675,25.933763532195357,2.7724456541035797e-148,9.496985407292066e-146
ENSMUSG00000024812,2646.4183554791107,2.0510301376125697,0.07909501456005408,25.931218914629497,2.9618555472017466e-148,9.950695463387407e-146
ENSMUSG00000030494,751.3093857445092,5.9626557573186085,0.23046581537537955,25.872191707072552,1.3694488212934744e-147,4.514013378867358e-145
ENSMUSG00000039405,5890.42874785732,-1.7473125543885246,0.0677317829108571,-25.797527826606764,9.451946226195595e-147,3.057879640215501e-144
ENSMUSG00000022218,1844.194837825137,8.516832905515493,0.3312785887089432,25.708974850162335,9.277488406502587e-146,2.9468676811200035e-143
ENSMUSG00000030353,769.8331276320176,2.6730694050690507,0.1046613179475139,25.540184831319966,7.057995862394543e-144,2.2018426377862977e-141
ENSMUSG00000056724,794.4515419517144,3.34221238681565,0.131132602153881,25.48727266842187,2.728167573489237e-143,8.361594299799469e-141
ENSMUSG00000074272,584.3409783617957,5.069932664624087,0.19902762361309798,25.473512533515652,3.8759166221596616e-143,1.1674528170539533e-140
ENSMUSG00000028128,1497.5000783396797,-2.1299139929982362,0.08371872487661539,-25.441309529466704,8.809656018950451e-143,2.6085540788316e-140
ENSMUSG00000044646,872.4053220680848,3.2738276362123107,0.12886761479178335,25.4045800529634,2.2444826658867242e-142,6.535185362173512e-140
ENSMUSG00000068876,834.7472636850674,7.001489753523899,0.2761801921602652,25.35116547917017,8.724381681768724e-142,2.4986057045983543e-139
ENSMUSG00000020435,609.174797199573,4.6236999564165915,0.18251297869927255,25.333540602803282,1.3646331889204478e-141,3.845184162974229e-139
ENSMUSG00000018166,975.2903565064995,6.866096931991432,0.2714294763848067,25.296062253229042,3.529367056484451e-141,9.786990869330692e-139
ENSMUSG00000042377,533.4350882862385,4.320801611540218,0.1720957139743953,25.10696816181648,4.17404612089379e-139,1.1393841520627266e-136
ENSMUSG00000024331,600.5021093736829,5.559564187681121,0.22156521174870422,25.092225190959542,6.046708105694575e-139,1.6251690862536035e-136
