gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm30444,1.973049384732684,0.6298237902274667,0.9187827118135428,0.6854980858143125,0.49302966812899907,0.6545224283501695
LOC105246068,0.43576251829497376,0.30934021689349683,1.5420079572171885,0.20060870337644238,0.8410045521115137,NA
Grin2a,647.3604081550918,-0.2751304355013271,0.197001631260523,-1.3965896309634278,0.16253701018290515,0.30257192570614827
Rpl39l,0.8879658464635379,-1.7024680061225104,1.1455954336990835,-1.4860988059504627,0.1372529880983034,NA
Atf7ip2,0.8468320589524411,0.45464694150867696,1.1347801391260022,0.4006476019741076,0.6886795936468986,NA
Emp2,1169.1999721493767,-0.8005352227542243,0.07639251710226198,-10.479236096941234,1.0760940691216722e-25,2.899561090535706e-23
Gm1600,0.6605406733738431,-0.5082595338100955,1.1741382972855214,-0.4328787630768331,0.6651028490833599,NA
Tekt5,118.6616907707817,0.12807267763180366,0.21003917268982875,0.6097561516343072,0.5420233518956867,0.69588350714642
Nubp1,542.4404784955445,-0.40861630124343956,0.06551367232938121,-6.237114890904773,4.457146443200021e-10,1.0519609238309623e-8
Tvp23a,815.7506112555525,-0.00988240143346198,0.046447819848091446,-0.21276351539819477,0.8315114226424862,0.9013615680119749
LOC105246070,7.209316106503701,0.3886876643166443,0.3645903847663811,1.0660941170066895,0.2863810987399463,0.45423614498107534
Ciita,12.90853505727827,-0.25068945868190384,0.31946245785544,-0.7847227507256687,0.4326161407553074,0.6027227458977982
Dexi,1403.5030822349217,-0.02210143645707245,0.04182357454760087,-0.5284444645427911,0.5971908829207218,0.7394320811831301
Clec16a,3857.6036000037957,-0.08001662017154783,0.05283657282084192,-1.514417304144005,0.1299200331913335,0.25614736541255023
LOC105242432,6.4393567388646185,-0.5690687704353892,0.4200544294855046,-1.3547500763946279,0.1754971973697065,0.32005507737216476
Gm15558,0.5745452941242143,0.1446524926341078,1.3253957280399011,0.10913909677982078,0.9130921653405933,NA
Socs1,35.94736503851901,-0.23519784768194194,0.1747677757371017,-1.345773536854663,0.17837556228197904,0.323981224660773
Rmi2,32.80196158961518,-0.8551020070057704,0.2472245731559557,-3.458806687741149,5.425741712994259e-4,0.002763416695137535
Gm21859,0.27334922324507327,-1.7084087678483564,2.865222496765286,-0.5962569293578691,0.5510035994216638,NA
Litaf,668.5919803407024,-0.1710840610986036,0.0848748619695393,-2.015721229213944,0.04382913443807758,0.1103848479883663
Gm4262,0.5002343085019135,0.416547797747364,1.8308931390421417,0.22751070986332225,0.8200266423084623,NA
Gm9861,5.151861126153796,-0.12628647041642888,0.4037822127296464,-0.31275887454949475,0.7544638622893309,0.8522500902858071
Snn,5114.686611243795,0.4465635530066631,0.04871783714417204,9.16632550178973,4.8941745374342784e-20,6.0532648349883855e-18
Txndc11,1374.8775715549834,0.07677754035297264,0.05144916291601068,1.4922991162812471,0.13562074831927803,0.26403892706255033
Zc3h7a,2168.549319908019,0.12430171044749945,0.05566484578296193,2.2330379020927085,0.025546445025828257,0.07158961986565072
LOC105246071,7.805304850244164,0.3751685880851989,0.34130854768882807,1.0992065409016392,0.27167798635457113,0.438165528671164
Rsl1d1,2498.791164275535,0.08551329140103345,0.04890318674381409,1.7486241101015831,0.08035601589121762,0.17774057691075532
2610020C07Rik,129.8428376380878,0.3665214752876527,0.10730018906960934,3.415851159869603,6.358298998091335e-4,0.0031611171896467477
Gspt1,6240.526168599242,-0.1061477982386046,0.0548677760757426,-1.934610910638553,0.053038060132396786,0.12836435554284312
Tnfrsf17,2.3768776587628797,-0.4663033906434187,0.7491972169430059,-0.6224040614380606,0.5336762105067065,0.6892175823695535
Snx29,424.6866365815206,-0.31185225634748986,0.09978231753765607,-3.1253258497408862,0.0017760819967206902,0.00764982681518099
Gm32100,0.4286442270003512,-0.8344387873461586,1.7161730379166416,-0.4862206601026261,0.6268107246918906,NA
LOC105246072,1.5994389411420729,0.8887357870788428,0.7899275637346227,1.1250851696794504,0.26055294507064103,0.42614028172041973
4833415N18Rik,1.562025893307907,0.12281645483505699,0.7517138720294003,0.16338191884565023,0.8702177382652312,0.9248489593790319
Cpped1,1263.8902791373555,0.19090487307202983,0.05247727407047414,3.637858033853948,2.749148802582033e-4,0.0015501802191739346
Gm32278,4.664575806699035,0.2135893792783502,0.4586117084610537,0.4657303233602216,0.6414085443492624,0.7735666656455263
Shisa9,1579.6830878032636,-0.5795892364566696,0.09340725568789295,-6.20497018340079,5.470727391434574e-10,1.2726047664720469e-8
Ercc4,1514.5773514448142,0.2821135330956016,0.04939253706694452,5.71166313472088,1.118773791385104e-8,1.9993475173645885e-7
Mkl2,2352.3921119383044,0.11321338383003289,0.0738087465747048,1.5338749007943804,0.12506043181344673,0.24891116898219778
Gm32739,0.7690820959692547,1.2525446380599703,1.1993324100298968,1.0443682064997701,0.29631506736187263,NA
Gm15738,0.26189798268456266,0.00435220022031216,1.9407000057446016,0.0022425929857419263,0.9982106711803342,NA
LOC105246073,10.693377431952632,0.27855142424419915,0.33816687329272394,0.8237099676025319,0.41010437446571035,0.5813168530370217
Gm32817,27.088616023055156,0.038231552691767146,0.20247840738776085,0.1888179247604953,0.8502355226164234,0.9133041060652143
Mir365-1,0.714323245496595,-0.28700996771800047,1.1752571230137703,-0.24421036222440118,0.8070679020987042,NA
Parn,1075.4944290755714,0.3495975323051635,0.07375382403830902,4.740059744204944,2.1365521071911804e-6,2.174402895421096e-5
Gm33403,0.6693375760204847,-0.3823665729116137,1.2834423409702003,-0.2979226730377066,0.7657621827082168,NA
Bfar,1894.6731336078267,-0.06995916212104654,0.046729333554710276,-1.4971144846125184,0.13436347144782773,0.26244242429669773
3110001I22Rik,107.60933597645212,-0.49008598760918115,0.13858870561541775,-3.5362621032709893,4.058318326888454e-4,0.0021643726911119996
A930007A09Rik,41.51313840376073,-0.06859616740435266,0.16891151121031744,-0.4061071203071604,0.6846638942499161,0.8056932050112007
LOC101055727,30.291748679656123,0.21333893659454825,0.18071064613815144,1.180555441274073,0.2377793737328071,0.3998719573433028
Rrn3,2829.5619435764734,0.02999240463143987,0.035762563181634045,0.8386536635842294,0.40166368746867337,0.5723890890994116
Ntan1,1372.3027234060391,0.02574923696653055,0.0613539607375657,0.41968336936990686,0.6747167757738243,0.7981362758892411
Pdxdc1,4323.667446857665,-0.02535249693299194,0.030502851200094973,-0.8311517099395942,0.4058879308412842,0.5770645368506047
Mpv17l,2192.876718320665,0.0903709538198487,0.05878676914991703,1.5372668906057112,0.12422796587712953,0.2477117240474804
Ifitm7,9.173481478055374,0.797394999582326,0.32481969870074867,2.45488498010385,0.014092967237940486,0.04412508237149606
2900011O08Rik,3924.7950831311655,-0.09593680730256046,0.052226513232363214,-1.8369368614696506,0.06621921679185598,0.152861372041496
LOC105246074,4.279173685747133,0.05639000392287113,0.5559901355150086,0.10142266979366024,0.919214941368244,0.9538561793017071
Marf1,5871.473255964522,-0.12240334359988028,0.04869888607659064,-2.513473170769692,0.011954887068731726,0.03851222799796099
Nde1,1243.9497423869925,-0.02640937546961374,0.05558900797618758,-0.47508269046511153,0.6347280355911252,0.7687518384829585
